0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
@ImToBlame,you,a,fatherless,wallet,carrying,ass,video,game,playing,ass,negro,breh.,You,filth.,No,way,you,can,afford,to,date,a,#TwitterHoney.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@KevinTheGee:,@TropicalBlanket:,@KevinTheGee,finished,the,essay,and,the,quiz,bitchgood,job,bud,proud,of,you,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Bout,to,unfollow,all,the,bitches,I,follow,currently,and,follow,all,new,bitches.,I,need,change,in,my,life,and,I,feel,like,that's,a,good,start,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@FunnySayings:,youre,a,bitch,thats,new,information,thanks,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@leandr321:,I,can't,never,keep,no,bitch,cause,I,put,them,hoze,out,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@OHHHME:,I,just,want,the,"money,",ian,trippin,on,these,hoes,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Fukn,wit,my,nicca,Luey,boi,..,Smoking,gas,..,Jus,kickn,shit,..,#WhereYallAtWitIt,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@Rocko4Real,is,one,of,the,rawest,niccas,doin,dis,shit!,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Man,who,da,fuck,let,this,hoe,in,the,background,looking,like,a,got,damn,Zebra,#BETAwards,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@rickahyatt,@donaldbroom,@Poysti,That,bastard,Obama,is,giving,them,to,the,f-ing,wetbacks.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Have,you,ever,thought,a,bitch,was,wet,as,"fuck,",but,woke,up,the,next,morningrealized,that,she,was,just,on,her,period?,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Stupid,bitch,should,have,stayed,home,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
<pad>,this,fucking,bitch,Rachel,needs,to,die,please,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Slowbros,over,hoes,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@kieffer_jason,nigga,u,just,called,me,a,bitch,last,time,i,check,im,a,fucking,nigga,get,out,there,and,ill,show,u,what,a,real,fight,like,<pad>,<pad>,<pad>,<pad>,<pad>
Who,the,fuck,made,this,cunt,the,authority,on,men?,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@NoRapist:,on,my,way,to,fuck,ur,bitch,http://t.co/ZUVwCcn0IV,@mckinley719,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
My,pussy,tastes,like,Pepsi,Cola,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
"""@XoJennyGirl:",I'm,making,marack,my,girlfriend,".""",@marackaf,aye,b,you,pullin,hoes,just,like,o,taught,you,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@goodgraces_,k,bitch,http://t.co/itUAHyHc0R,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Cancer,is,a,hoe,y'all,pray,for,the,people,who,have,it.,"http://t.co/4XgEQMrZq5""",<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
I,be,telling,Mcgirt,music,ain't,enough.You,gotta,have,a,non,music,related,agenda.Them,crackers,want,to,sell,something,with,your,face.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
i'd,go,to,jamaica,n,attend,those,wild,dancehall,"events,",to,jus,five,star,frog,splash,a,bitch,off,a,tree,n,get,on,#WSHH,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@TheSexFacts101:,Fucking,over,your,guaranteed,pussy,trying,to,get,some,more,pussy,will,end,you,up,with,no,pussy!,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
<pad>,niggas,sending,screenshots,of,me,to,they,bitches,like,"""",stop,texting,cuh,"""",<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@KayciMalynn,yo,"bitch,",I,miss,you,too.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
But,she,can,shade,the,shit,out,a,bitch,RT,@axolROSE:,#YourWifeCantRead,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@JoeBudden:,Nigga,cant,even,feel,up,on,a,bitch,in,a,pic,without,the,girl,u,fuckin,getting,"mad,",smh,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
This,bitch,got,zero,kills,and,yet,got,a,legendary,enngram?!,What,the,absolute,fuck?!,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@gemini_starr,These,hoes,be,acting,up!,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@craigslistlove:,some,women,just,weren't,blessed,with,a,cotton,candy,pussy,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@BetterAreTulips:,girls,are,fucking,retarded,my,back,started,cramping,up,man,it's,the,double,d's,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
"""@Lightskingawdd:",Wish,I,had,a,bae,"""",You,got,all,the,hoes,tho,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
These,bitches,been,killin,me,all,day,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@prime3_time,whoooo??,Lemme,find,out,a,bitch,run,u,haha,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@truudayyb:,Where'd,you,get,the,beauty,scar,tough,"guy,",eating,pussy,..,#Scarface,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@imFindDory:,lol,when,bitches,tryna,chill,with,me,like,do,u,kno,who,i,am?,im,the,mother,fuxin,Dory,hoe,I,TOUCHED,THE,BUTT,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@ThePlanetVenus_:,I'm,obviously,Morello,from,OITNB,cause,crazy,and,jealous,bitch.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
"""@jayswaggkillah:",Jackies,a,retard,"#blondeproblems""",At,least,I,can,make,a,grilled,cheese!,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@CraziestSex:,Sucking,dickeating,pussy,is,apart,of,sex.,If,you,think,it's,nasty,then,maybe,your,ass,is,too,YOUNG,to,be,fucking,in,the,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@Libra_DTF:,@baeElectronica:,"bitch,",bye,RT,@WeAre_XCI:,Dawg,look,at,this,shit,http://t.co/qvqFtO6vUt,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Damn,I,hate,a,bitch,who,like,to,argue,and,shit,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
I,hate,that,my,mom,says,she,trying,to,move,out,here.,Like,bitch,the,only,reason,your,"""trying""",is,because,you,don't,have,a,place,to,live..,<pad>,<pad>,<pad>,<pad>,<pad>
@m_gast,faggot,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@delaney_guinan,a,faggot,that,needs,to,grow,up,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@KlTTYKlLLA:,@IsThatJamesBond:,"""@BluntsNextDoor:",Good,pussy,have,a,Nigga,like,"http://t.co/Uy6r3zXXNM""",funniest,thing,I've,ever,seen,on,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@IAMKINGRICO,"Nah,",I'd,NEVER,ask,a,guy,to,ride,down,on,a,chick.,What's,the,use,of,getting,him,in,trouble,for,a,trash-ass,bitch?,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Sloppy,ignorance,in,all,my,pockets,Come,here,lil,bitch,I,want,sloppy,toppy,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@woohdakidd_74,lol,mane,shut,dat,bitch,shit,up,youn,fucc,wit,me,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@FemaleTexts:,"""You're",such,a,"bitch""",Me:,http://t.co/XfRnQ6UM1O,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
It's,a,recession,on,everything,RT,@cindielu,Chasing,pussy,is,never,attractive!,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@thejanicexxx:,o,u,unfollowed,me,so,i,can't,dm,"u,",so,i'll,say,it,"here,",you're,a,rude,cunt,lmao,you,can,dm,me,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@caseytu88662466:,Play,pussy,get,fucked,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Don't,let,the,power,of,the,dollar,turn,you,into,a,hoe.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Nile.,RT,@JosephBananas,I'm,really,sad,that,I,don't,have,enough,friends,to,ever,be,called,"""a",pack,of,"niggers""",with.,That's,my,fuckin,dream,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
I,need,to,jump,in,the,shop,on,fritag,for,72,"beers,",hate,looking,like,20,odd..,I,need,to,get,120,fags,"tae,",going,to,look,like,a,junkie,<pad>,<pad>,<pad>
That,son,of,a,bitch,moment,when,you,open,the,fridge,and,have,no,food,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
<pad>,RT,@EsckmoTrent:,I,swear,Niggas,use,to,step,one,foot,off,the,bus,and,bitches,would,be,like,NEXTTTT,http://t.co/XjKUdt4BUB,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@KayciMalynn:,@__0utcast___:,Kayci,and,I,greet,each,other,by,saying,"""hey","cunt""",like,it,makes,me,lol,-The,only,person,okay,with,me,cal,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@CsSalazar15,wetback,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
I,wish,a,nigguh,would,try,this,clown,shit,in,w.o.h.s,http://t.co/uCSKIwfg10,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@LucciVee:,Free,pancake,day,at,ihop....side,bitches,finna,finally,get,a,date,out,a,nigga,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@FuckBoiRik,hahahaha,youza,fuck,wigger,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@Slygirl08:,You,say,"potato,",your,pimp,says,put,"out,",ho.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Smack,these,hoes,on,they,ass,like,we,birthed,these,bitches,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@Trippy_Spiffy,ayyyyyyeeeeee,my,nigga,back,in,the,bitch,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@RealJohnBrannon:,bette,fucking,davis,eyes,bitch,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@MissUndersto_Od,FELLAS,TAKE,NOTE,RT,@NaughtyTurnOns:,Eating,pussy,keeps,your,lips,soft.,(;,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Dat,bitch,mouth,made,da,honor,roll,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@Joe_Schmucc,Dog,Government,jobs,is,the,SHIT.,I,done,got,my,last,few,off,that,bitch.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@Eric_Mariners:,@mray9729,@Buckm00se,@letsargueboxing,i,dont,have,time,for,these,childish,"games,",just,fight,me,bitch.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@DreStiles,@DrTruth247:,Buddy,drug,the,whole,train,lmao,good,...,extra,ass,hoes,hate,them,NY,hoesme,too,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@BloggerBoxing,yea..what,did,it,do,for,Maidana?,It,made,him,a,greedy,faggot,loser.,Atleast,Broner,is,black.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Deez,fat,hoes,kill,me.,I,ain't,seen,this,much,crack,since,they,locked,meech,up.lmfao,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
I,get,so,deep,in,that,pussy,i,touch,the,back,of,her,soul!,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@RileyCooper_14,so,your,a,"""nigger""",fighter,huh,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
lol,bitches,aint,shit.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@Carlozxivir:,@VocaToaster,ching,chong,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@KingCedd_:,Hit,the,bitch,nd,forget,the,"bitch,",but,i,left,my,kids,on,her,fuckin,face,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Lol,my,porn,name,is,master,licker,wtf,y,I,gotta,have,dat,bitch,ass,name,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@Elisha40hands:,bitch,you,got,too,many,teeth,in,your,mouth,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@NoChillPaz:,That,bitch,is,dirty,http://t.co/gWvAnyKzoo,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@Sponkymusiclady,"Besides,",ur,imposter,idol,looks,nothing,like,The,Word,of,God,described,the,Saviour,of,Israel,in,Revelations.,envious,bitch!,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Let's,run,a,train,on,this,bitch,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@Sneakbo:,Man,like,@Stormzy1,doing,Hella,things,<pad>,I,gotta,take,my,hat,off,to,that,nig!,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
"""@Shun_stokes:",My,cousin,said,he,share,hoes,with,his,brothers.,He,said,sharing,is,caring,and,he,love,his,brothers,"""",<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@DavetheBrave1:,I,like,how,@Virgilio_LLA,thinks,I'm,talking,to,hoes..HELL,NAH!,Lol,my,bad,I,forgot,you,ain't,got,hoes,like,vdawg,do,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@JuanYeeze,shut,yo,beaner,ass,up,spic,and,hop,your,faggot,ass,back,across,the,border,little,"nigga,",go,listen,to,some,pitbull,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
But,atleast,they,let,me,know.ur,a,faggot,if,u,keep,those,type,of,twitter,secrets,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Pretty,mother,fucker,pull,up,in,a,bitch,likee,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@TorahBlaze:,@1SonofYahweh,they,should,be,ashamed,of,themselves.,I'll,be,single,for,life,before,I,fuck,w,a,"nasty,",faggot,ass,white,man.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
I'll,NEVER,let,a,broke,bitch,influence,me,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
These,niggas,retarded...,Lmfaoo,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@JStac825,@ThatAngryNigga,at,least,after,nearly,two,decades,of,complete,trash,they,put,out,ATYSYC,to,redeem,themselves.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@WorldZWrestling,Can,we,not,use,the,word,faggots?,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@Mimistheone,stop,trolling,me,u,creepy,ass,cracker!,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@Hovaa_,ok,wat,ever,u,say,whitey.,u,prolly,never,even,seen,shaft.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
