0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
@NICKjSPADA,@EnxadasFelipe,@Lindsey711xoxo,ik,he,felt,like,a,bad,bitch.,Take,it,down,a,notch,dex,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@CuhCuhCuh:,fat,bitches,dont,like,liftin,up,they,arms,in,the,summer,all,that,dampness,cuh,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@SammyLightning_,I,roll,up,to,a,bitch,an,dey,like,http://t.co/ja8t60VgGE,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@KattWilliams:,A,MILF,is,a,sexy,ass,mom,over,35.,If,you're,"20,",you're,just,a,bitch,with,a,baby,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@Way2FengShui:,"""",That,bitch,wanna,ignore,my,text?,Wait,till,she,get,off,work,"""",RT,@2TONEDASUPASTAR:,Caption,this,http://t.co/ZWrImDZQNV,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
She,used,to,fuck,wit,"A$AP,",Too,Shortsaid,he,know,that,bitch,from,way,back,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Just,like,a,bitch.,Typical,shit.,Stepping,in,place.,Elliptical,shit.,Wizard,of,hearts.,Mythical,shit.,Watch,yourself.,Mystical,shit.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Fuck,I'm,such,a,bitch.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Teacher:,"""WHY",AM,I,HEARING,"TALKING!?""",.,Because,you,have,ears,bitch.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Funny,2,see,gay,men,with,#grindr,profiles,bitch,on,tv,about,privacy,rights.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
my,chick,badder,than,your,basic,bitches,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@Krislisisms:,B/c,her,ass,fat?,Maybe,her,pussy,wackit,drove,her,man,to,crack.,RT,@FightCIubs,Khloe,Kardashian,is,winning,at,life,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
running,the,game,for,5,years,guess,that's,why,my,feet,hurt,",",wonder,when,they,bite,me,do,these,bitches,teeth,hurt,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@hand_tex,@drapermark37,humans,are,evil,man.,Cutting,tusks,of,these,beautiful,animals,so,chinks,think,the,get,a,hard,on.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Gucci,mane,on,a,bitch,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
If,i,was,to,get,a,rich,girl,so,be,it.,At,least,she,likes,me.,She,saw,something,in,me,you,hoes,didn't,see,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@GorgeousCamry_,fight,or,nah,dumb,bitch,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@Faz____:,I,convinced,hitler,was,a,"faggit,",no,"bitches,",no,"kids,",all,those,leather,"uniforms,",wanted,to,be,alone,with,his,closest,men,lock,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@Righteouz_,lmfao!,I,remember,all,the,rednecks,in,my,school,with,that,shit,lol,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Lmao,let,these,hoes,be,hoes,ain't,no,Savin,nem,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@mirah_101:,I,think,I'm,addicted,to,naked,pictures,and,sitting,taking,bout,bitches,that,we,almost,had,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
"""In",My,"Mind""",Gotta,be,the,dumb,hoe,anthem.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Whoever,had,Mr.,Ramlogan,for,UWI,business,law,tho?,Racist,mudda,cunt,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@vackra_lognn:,I,don't,know,why,I,go,on,that,pancake,face,bitchs,twitter.,She,gets,me,tight,every,time,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@reptar_ray,nigglet,send,me,the,pictures,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@9_3TilInfinity:,If,I,wanted,my,ex,back,believe,me,I'd,fucking,go,get,they,ass.,but,I,ain't,bout,to,dig,through,the,trash.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
"""My",twitter,was,"hacked""",=,I'm,too,pussy,to,admit,that,I,said,it,and,now,I,want,to,act,like,I,never,said,it.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@_TajMahal_,@_El_Padrino__,@AbellaXXX,I'm,lmao,fa,real,cuz,I,really,saw,her,throw,dat,bitch,in,a,circle,lol,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
will,u,sell,dat,pussy,for,me?,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Make,your,first,impression,with,me,the,best,or,like,Nino,Brown,ima,cancel,that,bitch,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
<pad>,i,just,said,that,RT,@BoyThats_ARYAH:,My,TL,gotta,chill,with,this,pretty,face,challenge,"foolishness,",y'all,hoes,agg,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Members,of,non-traditional,religions,are,all,sub-human,trash.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
ahah,fucking,queer,@KingJames,kill,urself,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Produced,by,yung,@jewros,Bouta,drop,dis,hoe,http://t.co/WZyMxoLjNt,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@thereal_2raw,@AssGods,Brah,*falls,out*,white,bitches,crazy,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@XtraXtraLex:,I,was,"disgusted,","betrayed,","hurt,",&amp;,my,pussy,drier,than,a,niggas,skin,in,the,winter,time,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
All,the,hoes,I,did,have,now,they,decided,they,wanted,to,be,wifey,type,draya,fuck,all,that,up,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
.you're,"white,",aren't,you?,*rolls,eyes*,RT,@DidntDoNuffin:,@DreaaaLove,RIP,to,my,NIGGA,"Trayvon,",a,worthless,spear,chucker,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
"""@SexualGxfs:",@,One,of,your,followers,with,this,"http://t.co/F1TJl9xnCT""",@,"somebody,",bitch,if,you,don't,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@KeyshawnSwag,the,bad,bitch,with,them,ugly,ass,nikes,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@FreddieGibbs:,Tea,bag,a,bitch.,Pahahaha,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Dis,hoe,got,uh,dinguling,nose,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@If_ItAint_B:,Message,to,the,homies.dont,blow,a,good,girl.,Having,hoes,is,childish.in,the,end,they,do,nothing,for,you,either.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@FriendlyAssh0le:,"""If",you,dont,text,me,"first,",we,dont,text,at,"all""",Thats,why,you're,lonely,and,"single,",you,stupid,bitch.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
FUCKING,WALK,OFF,IN,THE,BRONX!,@Yankees,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
It's,my,main,bitches,21st,ayyyeeee,@nikkiconner13,happy,birthday,babbbyyy!,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@PlainBlack_D:,Get,these,trash,ass,niggas,outta,my,stadium!,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@EvanBecker513,@_TriggaPlease_,@MorbidMermaid,@zooyorkinit,@_ShayisdaBOMB_,@Rainbowblake,they,can,see,this,dumbass,nigger,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@Smokinonkaya_:,@Nilaja_:,Everybody,Loves,Dej,Loaf,cause,that's,wifey,fuck,off,kaya,dats,my,bitch.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@nosfiend215,@faggot696969,niggers,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@Rockprincess818:,Obama,is,Allowing,millions,of,illegal,"aliens,",drug,"cartels,",and,terrorists,to,enter,our,open,borders.Liberal,retards,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@UrsTruly_Jessie:,These,bitches,is,actors,out,here,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@creoleblood:,@what_evaittakes:,Y'all,bitches,be,popping,babies,out,like,it's,a,sportstop,what,lol,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
You,know,these,hoes,is,no,good,when,all,the,singers,stop,making,love,songs,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
So,now,he,wanna,LIE,!?,he's,a,fuccing,joke,ajay,gotta,whole,bitch,but,oml,trynna,argue,wit,meshit,like,FIR,WHAT,BOI,!?,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@lillivonschtupp,@13Damage,@BrazenModels,I,don't,likes,dat,magazine.,All,da,black,folk,look,like,dey,one,chromeasome,away,from,da,ape,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@stevoburns561,@ImSwaveyNShit,@FreddieGibbs,Soft,shit?,Are,you,handicapped,or,retarded?,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@chelseypaige42:,Bitches,be,begging,for,loveloyalty,when,they've,never,giving,it,to,anyone.,Karma,bitch,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
I,really,just,wanna,brake,your,fucking,head,in,but,I'll,look,like,a,bitch,if,hit,you.....,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Slaw,ass,team,time,to,start,dat,bitch,ova,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@yooocaly,lets,hang,fag,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Ray,rice,had,that,bitch,of,the,xans,and,the,lean,all,in,one,punch,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@nateturnboy:,You,left,prom,camping,first,day,cause,you're,a,bitch,boy.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
That,boy,has,always,been,a,pussy,never,been,a,threat!,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@klena57,someone,on,Facebook,made,a,status,defending,him,so,I,dropped,a,bomb,full,of,knowledge,on,that,bitch,and,unfriended,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@Xianilee:,All,three,of,these,hoes,getting,cute,for,fucking,"school,",taking,for,ever,and,waking,me,the,fuck,up,!,This,why,I,can't,stand,h,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@Fugazi3011,"""leave",you,beaner,"retard""",<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@RspectMy_Pretty:,If,a,bitch,comes,for,me,I,hope,she,bout,all,that,slick,shit,she,yapping,about,Thuggin,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@JediKnightwing:,Please,"pornstars,",stop,saying,"""fuck",that,tight,"pussy.""",<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Sooooooo,true,but,I'm,the,pussy,monsta,http://t.co/2vhaCeQ4,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Dat,bitch,wild,as,shit,lls,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
<pad>,RT,@A2daO:,When,a,dyke,get,pregnant,by,mistake,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@IAmNiaRich:,Nigga,screamed,like,a,Lil,bitch,lol,https://t.co/b1qBnDPxdv,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@X_XPDOTJDOT,she,remembers,the,dick,lol,and,wants,it,again.,I,recommend,you,shoot,a,bitch,if,she,show,up.,She,might,snap,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@MAKEUP_SEX:,trash,talked,by,many,.,hated,by,some,.,&,guess,how,many,fucks,i,give,",",its,less,than,one,.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
I,take,full,pride,in,the,ass,my,momma,has,so,blessed,me,with.,Now,hers,is,just,ridiculous,on,all,levels.,Her,yellow,ass,got,back,for,years,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
I'm,going,to,sell,my,iPhone,and,both,my,"Macs,",I,don't,support,faggots.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
"#porn,#android,#iphone,#ipad,#sex,#xxx,",|,#Anal,|,Hardcore,british,queer,anal,pounding,http://t.co/lRuEixMy21,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
no,im,not,weezy,bitch,im,wheezy,from,that,chronic,cough,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@_SiNCERE18,;,LMAO!,.,hoes,extra,sensitive,via,text..,They,swear,they,hear,your,tone,in,every,letter.,I,start,using,PUNCTUATION'S,.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@BNaStY00037:,Could,you,please,refrain,from,being,a,dumb,bitch,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Can't,stand,ghetto,ratchet,ass,mofos,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@M_Rad:,You,was,with,the,bitch,with,the,fat,ass,only,way,to,live,when,u,young,that,shit,gonna,get,old,tho,and,have,a,lot,of,dents,in,it,<pad>,<pad>,<pad>,<pad>
@bill_gaines,@MorningJoe,ATF,is,in,charge,of,prosecuting,cases,and,the,#teabagger,Republicans,won't,confirm,a,director,to,lead,the,agency.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@gamma_ray239:,The,wicked,witch,of,the,east,is,DONE!,"NOW,",send,that,vile,bitch,to,Syria,http://t.co/kEUI4XetTd,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
always,my,hoes,skinny,who,are,losing,money,due,to,therapy,bills,http://t.co/zu1uoYQF9u,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@Isa__Lopez:,@D_Lo520,but,you're,still,a,faggot,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@dreamhampton:,bell,hooks,is,"""bored""",by,Nikki,Minajthinks,"""pussy",is,old,"hat.""",I'm,bored,by,her,old,hat,ass,pop,critiques.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@InkMyHoleBody:,This,nigga,is,a,fuckin,faggot,https://t.co/e3m6tujnhF,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Pumpkin,spice,Marlboro's,for,da,hoes,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
