0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
I,hate,bitches,who,thinks,everyone,wants,their,nasty,ass,like,no,you're,not,cute,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Yall,can,stop,RTing,that,whataburger,shit,too,cuz,I'm,still,gon,eat,there.,Shouldn't,have,ordered,the,chicken,dumb,bitch.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@OwwKiana:,Little,niggas,love,making,their,girlfriends,look,"stupid,",entertaining,other,bitches,and,so,"on,",a,real,nigga,would,never,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@TheRealOweifie,You,do,it,to,us,so,payback,is,a,bitch.,hahaha,&lt;3,happy,valentines,day,though.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@WhosJuly,1),He's,a,faggot,and,I,don't,like,him.,2),I'm,on,the,other,side,of,the,state.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@JusDahl,"bitch,",wake,up!,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@Tee_Bizzle,nah,bitch,you,like,Pookie,from,new,jack,city,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@fabbymichelle:,@BrianLovesAss_,what,class,you,in,right,now?,I,need,my,headphones,for,seventh,period,I'm,serious,bitch,ass.ms.Trophenboum,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Dani,Alves,pulled,off,that,hairstyle.,Neymar,just,looks,like,a,faggot,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
This,is,why,people,are,lucky,they,only,deal,with,customers,over,the,phone.,There'd,be,a,lot,of,choked,out,bitches,if,this,was,done,in,person,<pad>,<pad>,<pad>,<pad>,<pad>
This,ain't,no,bitch,ass,boom,"bap,",it's,click,clack,move,back.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Keep,it,"real,",Keep,it,"real,",Keep,it,"real,",Keep,it,real.,Nigga,say,he,fucked,my,bitch,and,he,couldn't,wait,to,squeal,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Someone,tell,this,bitch,to,stfu,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@TeeLaydee:,@JustKarahn,@what_iDO,yasss,when,a,bitch,get,paid,tho,as,long,as,she,dnt,act,crazy,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@treagle05,your,still,a,little,pussy,tomcat,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
People,who,enjoy,shows,like,@SouthPark,and,@FamilyGuyonFOX,are,douche,bags.,Usually,white,"trash,",too.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Life,is,only,unfair,if,you're,a,cunt,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Fuck,that,shit,I'm,out,this,bitch,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@BasedPaco:,I'm,just,a,normal,ass,dude,that,has,no,hoes,and,happens,to,be,funny,every,once,in,a,while,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@JasonAstley,I,hate,that,shit.,Like,bitch,don't,ask,me,for,shit,makin,me,waste,my,time,and,your,dumb,ass,ain't,even,using,it.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@Cuzimdaddy_:,!,@5feet_0inches,is,dis,wrong???,"""@_100d:",If,you,fuck,wit,a,lame,nigga,you,a,lame,"bitch""",<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@WyattNuckels,@grizzboadams,shut,the,fuck,up,fag,ill,beat,the,shit,outta,you,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Somebody,please,choke,that,fucking,retard,that,keeps,yelling,"""mashed","potatoes"".",What,a,tool!,#PGAChampionship,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Lesson:,#NFL,is,4,heterosexuals.,Wat,else,do,we,need,besides,Michael,Sam,for,us,fags,to,get,a,clue.,Breeders,have,their,thing,we,have,ours,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
His,big,ass,"smile,",his,eyes,is,chink.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Kratataaaaa,swag,bitch,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@AnimeKing420,fight,me,1,on,1,ur,choice,of,game,faggot,see,what,happens,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@MorbidMermaid,do,you,work,today,niglet?,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Look,bitch,..,Go,and,suck,a,dick,I'm,a,real,street,nicca,I,ain't,wit,Dat,sucka,shit!,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Sitting,at,the,bar,at,work,watching,Walking,Dead,and,all,these,fucking,wetbacks,decide,to,come,inturn,on,their,spic,music.,Jesus,Christ,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@LeanandCuisine:,I,wish,I,had,a,flying,nimbus,so,when,I,picked,up,hoes,I,could,tell,if,they,pure,hearted.,Bitch,a,hoe,she,gon,drop,into,<pad>,<pad>,<pad>,<pad>
They're,calling,it,#Sandy,because,the,wind,is,going,to,make,a,lot,girls,clams,really,sandy,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@KINGTUNCHI_:,I,need,a,new,bitch,!,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Parker,Cannon,is,lyrically,beautiful.,That,bitch,comes,up,with,the,best,lyrics,for,his,songs.,Like,"fuck,",man.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Sonnen,is,a,faggot,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Everyone,calls,me,"""b""",they,be,like,oh,wassup,b,and,I,be,like,wassup,my,niggah,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@RakwonOGOD:,"""You",ugly,"anyway""","""You",a,hoe,"anyway""",-,a,nigga,who,just,got,curved,but,won't,accept,it,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Bitzy,probably,popped,a,Percocet,before,she,had,these,drinks,with,Mellie.,She,seems,like,that,kind,of,of,trill,ol',bitch.,#ScandalABC,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@iSoldYoDadDrugs:,I,hate,when,people,take,a,picture,and,be,like,"""",don't,mind,the,background,"""",nah,bitch,imma,mind,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
I,roll,a,blunt,better,than,the,bitches,in,Havana,!,Cause,I'm,the,king,round,here,!,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
She,know,that,im,that,niggah,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@rebecca7054:,@CaitlinBartlett:,yeah,bitches,http://t.co/2PP9RboHy4,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@seansteiger31:,Melo,will,be,a,bitch,if,he,"leaves,",and,well,Lebron,is,jus,a,bitch,regardless,lol,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@JimBoberson,happy,birthday,faggot,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@Garnettujl:,Hoes,will,be,hoes.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Hate,dat,hoe,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
niggasbitches,dating,ugly,niggashoes,kuz,they,can,trust,em,then,they,cheat,w/,the,elite,hoesniggas,.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
That's,why,I,don't,stunt,these,hoes,on,Instagram.,#teamrealbooty,http://t.co/VchXqgMbDE,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
geekylesbianscientists:,theblairbetch:,douglasrichardsonships:,kayla-bird:,okay,but,consider,this,though:.,http://t.co/zAHyXtaVvo,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@JosephTheFlyGuy:,Loyal,pussy,is,best,pussy,.,Cus,u,know,that's,all,yours,.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
I'mma,go,with,#6.,Cuz,them,Scream,bitches,STAYED,getting,knocked,over,an,shit.,Fuck,them,pussies.,Without,surprise,they,shitty.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@LiamGeraldShone:,@vernon1488,@AranNicolWHUFC,@DSaend,get,fucked,you,racist,inbred,hillbilly,fuck,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
I,would,call,you,a,"bitch,",but,that's,frowned,upon.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@BreeOlson,@Gingerbeard66,your,a,nasty,nigger,whore,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@roryscovel:,Surprising,how,big,of,a,pussy,Hulk,is.,#BRAvsCHI,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@genuineMitzi,@NonVictional,fags.!,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Currently,sitting,down,wishing,a,bitch,would.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@skrabah,Don't,my,nigga,me,honkie,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Big,greenmile,tweetin,ass,nicca,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
yo,bitch,bitch,gone,let,me,fuck,tonight,thursty,Thursday,at,the,WesGod,cave,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@yooocaly,but,but,but,you,said,vibe.,Which,means,I,have,to,say,"bitch,",don't,kill,my,vibe.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
"""@RTNBA:",Drakes,new,shoes,that,will,be,released,by,Nike/Jordan..,"Yes,",there's,glitter,on,the,shoes,"http://t.co/QCtPLxHEXM""",..dudes,a,fag,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@My_Fish_Died:,You,dammn,Weed,potheads,are,annoying,af,on,Twitter,weed,and,pot,are,the,same,thing,faggot,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@milesfan79:,realest,tweet,i,seen,today,RT,@SoopSoo:,.,Dyke,bitches,are,rehab,for,hoes.And,once,im,"healed,back",to,the,dick,I,go,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@red_daddy17,@lilJohn_Fnv9,and,dis,wus,after,i,offered,to,help,faggot,ass,nigga,get,custody,of,his,kids....,Im,lowkey,heated..,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@BYEjaliee5SOS:,Fine,then,don't,rt,little,nigs,#mtvhottest,one,direction,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@TheVoiceOfMiami:,I,don't,care,how,much,pussy,I,"get,",I,still,got,to,jack,my,dick.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@dnumberbefore2:,@Vice504fly:,@dnumberbefore2,u,a,regular,"nig,",u,played,out,b,lol,ima,b,Ig,famousthese,days,that,counts,for,somethin,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
How,you,like,them,apples,you,pineapple,bitch?,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@HeMightBeJason:,Someone,at,the,building,next,door,is,taunting,me,by,having,a,grill,going,at,8:30.,I,think,I'd,cut,a,bitch,for,a,sausage,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Or,the,teach,might,get,u,got,RT,@abstraktalante:,I,really,hate,a,disrespectful,ass,bitch,in,class.,The,professor,is,talking,you,STFU,bitch.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@miranda_mills,"okay,",let's,fight,you,ginger,faggot,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@taylanicolexo,you're,just,a,pussy.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@Tyler_Weddle_23:,@Sexualgif:,"""I",hate,that,hoe,"already""",http://t.co/JzBcCsn75h,this,shit,cracks,me,up!,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
#,That,son,of,a,bitch,moment,when,it,rains,and,you,forget,your,car,windows,are,down,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
someones,clearly,a,stinky,ass,beaner.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@JakeWaller97:,Do,you,ever,just,see,someone's,account,and,think,"""wow",what,a,"faggot""",but,at,the,same,time,you,can't,unfollow,bc,u,can't,m,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
U,oversteppin,u,boundires,as,a,sideline,hoe,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
<pad>,RT,@KingHov1313:,They,recruited,buku,fags,in,here!.a,warehouse,is,no,place,for,them!,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Modern,day,singers,talk,about,the,same,shit,rappers,talk,about,lol..hoes,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
I,really,wish,I,owned,a,rocket,launcher,to,use,on,every,retard,driving,in,front,of,me,today,#roadrage,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@ramonastewart,OK,Now,you're,talking,my,"language,",none,of,this,pussy-whipped,RINO,whining,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@ZephTheGreat:,Not,all,black,girls,are,ghetto,.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
These,hoes,ain't,loyal#,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@savethesehos:,If,I,ride,up,to,your,bitch,in,these,then.homie,consider,yourself,a,single,nigga,.,http://t.co/RJAiohrPhw,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@RicHieDev_,@CONVERSES_ON,she,can,stay,as,close,as,she,pleases,nigguh,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@RobinFury,Drake,is,bitch,made,for,"that,",likes,Phonte,so,much,and,won't,do,a,track,over,that..,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Hit,my,car,with,another,rock,and,I'll,be,all,over,your,ass,in,no,time,bitch.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@timbvtcher:,Old,soul?,More,like,young,bitch.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@Opatz1:,Fuck,michelle,obama.,That,monkey,doesnt,belong,in,the,white,house,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@_Kingdineroo:,Lmao,dis,bitch,dumb,asl,http://t.co/O0RraJ8Vij,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@MarketWiseNick,In,many,areas,has,that,"look,",but,need,to,see,bean,count-said,it,"before,",beans,are,a,bitch-tend,to,do,what,you,don't,expect,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
"""IBS""",irritable,bitch,syndrome.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Boys,want,bad,bitches,",",and,dummies.,Men,want,strong,women,who,respect,themselves,and,support,his,grind,while,handling,hers.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
bitch,really,changed,her,@,name,haha,it,is,not,that,serious.,beyonce,fans,have,too,much,time,on,their,hands,waiting,in,that,welfare,office,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
I,think,I,just,gotta,accept,the,fact,that,all,these,bitches,gonna,be,hoes,til,they,around,the,age,of,27,and,life,will,be,a,lot,easier,<pad>,<pad>,<pad>,<pad>
RT,@LeezusLeeko:,yo,bitch,don't,avoid,me,he,wanna,spoil,me,<pad>,http://t.co/gpcYv2jYRy,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@kcSnowWhite7,@SamSaunders42,don't,forget,nappy,"headed,",butt,ugly,"bitch,",who's,married,to,a,Muslim,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
